Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Pruning,Y,N,1,20,20,0.8,1261,29,0.10101950002717786
Dijkstra,Y,N,1,20,20,0.8,72,29,0.09077539999270812
A*,Y,N,1,20,20,0.8,86,29,0.4517001999774948
Pruning,Y,Y,1,20,20,0.8,1591,29,0.15632730000652373
Dijkstra,Y,Y,1,20,20,0.8,66,29,0.10268149999319576
A*,Y,Y,1,20,20,0.8,84,29,0.5445097000047099
Pruning,N,N,2,20,20,0.8,400,20,0.024498599988874048
Dijkstra,N,N,2,20,20,0.8,21,20,0.02749419998144731
A*,N,N,2,20,20,0.8,21,20,0.08502800000132993
Pruning,Y,N,2,20,20,0.8,598,20,0.03759880000143312
Dijkstra,Y,N,2,20,20,0.8,21,20,0.014928099990356714
A*,Y,N,2,20,20,0.8,21,20,0.12540469999657944
Pruning,Y,Y,2,20,20,0.8,526,20,0.034950400004163384
Dijkstra,Y,Y,2,20,20,0.8,21,20,0.0230182999803219
A*,Y,Y,2,20,20,0.8,21,20,0.10925889998907223
Pruning,N,N,3,20,20,0.8,651,20,0.060960000002523884
Dijkstra,N,N,3,20,20,0.8,21,20,0.029470900015439838
A*,N,N,3,20,20,0.8,21,20,0.0878270999819506
Pruning,Y,N,3,20,20,0.8,885,20,0.06596760000684299
Dijkstra,Y,N,3,20,20,0.8,21,20,0.028373699984513223
A*,Y,N,3,20,20,0.8,21,20,0.10873210002318956
Pruning,Y,Y,3,20,20,0.8,650,20,0.040980199992191046
Dijkstra,Y,Y,3,20,20,0.8,21,20,0.02648390000103973
A*,Y,Y,3,20,20,0.8,21,20,0.10645849999855272
Pruning,N,N,4,20,20,0.8,1082,29,0.08243609999772161
Dijkstra,N,N,4,20,20,0.8,46,29,0.050576800014823675
A*,Y,Y,37,20,20,0.4,30936,25,185.45140590000665
A*,N,N,4,20,20,0.8,51,29,0.22651670000050217
Pruning,Y,N,4,20,20,0.8,815,29,0.08015429999795742
Dijkstra,Y,N,4,20,20,0.8,45,29,0.05238399998052046
A*,Y,N,4,20,20,0.8,51,29,0.2722968000161927
Pruning,Y,Y,4,20,20,0.8,1130,29,0.11302789999172091
Pruning,N,N,5,20,20,0.8,1751,29,0.1646731000219006
Dijkstra,Y,Y,4,20,20,0.8,44,29,0.056832000002032146
Dijkstra,N,N,5,20,20,0.8,88,29,0.1491628999938257
A*,Y,Y,4,20,20,0.8,51,29,0.2591917000245303
A*,N,N,5,20,20,0.8,114,29,0.5211735999910161
Pruning,Y,N,5,20,20,0.8,1949,29,0.19396510001388378
Pruning,N,N,6,20,20,0.8,707,29,0.05916629999410361
Dijkstra,N,N,6,20,20,0.8,40,29,0.05490399998961948
Dijkstra,Y,N,5,20,20,0.8,105,29,0.14238110001315363
A*,N,N,6,20,20,0.8,41,29,0.2036612999800127
Pruning,Y,N,6,20,20,0.8,707,29,0.045997400011401623
Dijkstra,Y,N,6,20,20,0.8,40,29,0.05357439999352209
A*,Y,N,6,20,20,0.8,40,29,0.18956339999567717
Pruning,Y,Y,6,20,20,0.8,741,29,0.05466130000422709
Dijkstra,Y,Y,6,20,20,0.8,38,29,0.04758129999390803
A*,Y,N,5,20,20,0.8,114,29,0.6795931000087876
Pruning,Y,Y,5,20,20,0.8,1661,29,0.10936679999576882
A*,Y,Y,6,20,20,0.8,40,29,0.23439120000693947
Dijkstra,Y,Y,5,20,20,0.8,91,29,0.13047230002121069
Pruning,N,N,7,20,20,0.8,1136,26,0.1021298999839928
Dijkstra,N,N,7,20,20,0.8,30,26,0.02515309999580495
A*,Y,Y,5,20,20,0.8,114,29,0.6500172999803908
A*,N,N,7,20,20,0.8,31,26,0.1399632999964524
Pruning,Y,N,7,20,20,0.8,707,26,0.06562159999157302
Dijkstra,Y,N,7,20,20,0.8,28,26,0.0393884000077378
A*,Y,N,7,20,20,0.8,33,26,0.18698180001229048
Pruning,Y,Y,7,20,20,0.8,472,26,0.03845930000534281
Dijkstra,Y,Y,7,20,20,0.8,25,26,0.0345108000037726
A*,Y,Y,7,20,20,0.8,32,26,0.17933980000088923
Pruning,N,N,8,20,20,0.8,489,20,0.039393700018990785
Dijkstra,N,N,8,20,20,0.8,20,20,0.021251699974527583
A*,N,N,8,20,20,0.8,20,20,0.07714280000072904
Pruning,Y,N,8,20,20,0.8,633,20,0.0569273000000976
Dijkstra,Y,N,8,20,20,0.8,20,20,0.017999500007135794
A*,Y,N,8,20,20,0.8,20,20,0.10819420000188984
Pruning,Y,Y,8,20,20,0.8,616,20,0.06267270000535063
Dijkstra,Y,Y,8,20,20,0.8,20,20,0.023080100014340132
A*,Y,Y,8,20,20,0.8,20,20,0.102425699995365
Pruning,N,N,9,20,20,0.8,725,27,0.05734509998001158
Dijkstra,N,N,9,20,20,0.8,40,27,0.0411943000217434
A*,N,N,9,20,20,0.8,50,27,0.25395929999649525
Pruning,Y,N,9,20,20,0.8,1215,27,0.11399019998498261
Dijkstra,Y,N,9,20,20,0.8,44,27,0.05781709999428131
Pruning,N,N,10,20,20,0.8,1625,28,0.1527320999884978
Dijkstra,N,N,10,20,20,0.8,76,28,0.08982790002482943
A*,Y,N,9,20,20,0.8,50,27,0.30142249999335036
Pruning,Y,Y,9,20,20,0.8,929,27,0.07287380000343546
Dijkstra,Y,Y,9,20,20,0.8,40,27,0.06343069998547435
A*,N,N,10,20,20,0.8,110,28,0.47723789999145083
A*,Y,Y,9,20,20,0.8,50,27,0.2979180999973323
Pruning,Y,N,10,20,20,0.8,1723,28,0.16754070000024512
Dijkstra,Y,N,10,20,20,0.8,72,28,0.07794270000886172
Pruning,N,N,11,20,20,0.8,472,20,0.03195629999390803
Dijkstra,N,N,11,20,20,0.8,21,20,0.02826740001910366
Pruning,Y,Y,50,20,20,0.4,104129,23,14.228987999988021
A*,N,N,11,20,20,0.8,21,20,0.09437580002122559
Pruning,Y,N,11,20,20,0.8,1192,20,0.09861610000371002
Dijkstra,Y,N,11,20,20,0.8,21,20,0.0226091000076849
A*,Y,N,10,20,20,0.8,110,28,0.6307700999896042
A*,Y,N,11,20,20,0.8,21,20,0.11203180000302382
Pruning,Y,Y,10,20,20,0.8,1603,28,0.1395316999987699
Dijkstra,Y,Y,10,20,20,0.8,73,28,0.07823909999569878
Pruning,Y,Y,11,20,20,0.8,1508,20,0.14857620000839233
Dijkstra,Y,Y,11,20,20,0.8,21,20,0.027094799996120855
A*,Y,Y,11,20,20,0.8,21,20,0.12639250000938773
A*,Y,Y,10,20,20,0.8,110,28,0.676837599981809
Pruning,N,N,12,20,20,0.8,651,29,0.05357769998954609
Dijkstra,N,N,12,20,20,0.8,35,29,0.04159570002229884
A*,N,N,12,20,20,0.8,38,29,0.1740278999786824
Pruning,Y,N,12,20,20,0.8,527,29,0.02620939997723326
Dijkstra,Y,N,12,20,20,0.8,34,29,0.028097700007492676
A*,Y,N,12,20,20,0.8,38,29,0.2194895999855362
Pruning,Y,Y,12,20,20,0.8,563,29,0.03683300002012402
Dijkstra,Y,Y,12,20,20,0.8,25,29,0.018819899996742606
Pruning,N,N,13,20,20,0.8,1045,28,0.10775379999540746
Dijkstra,N,N,13,20,20,0.8,46,28,0.06532929997774772
A*,Y,Y,12,20,20,0.8,38,29,0.18240230000810698
A*,N,N,13,20,20,0.8,50,28,0.22554320000926964
Pruning,Y,N,13,20,20,0.8,905,28,0.07206830001086928
Dijkstra,Y,N,13,20,20,0.8,40,28,0.052740000013727695
A*,Y,N,13,20,20,0.8,49,28,0.29906629998004064
Pruning,N,N,14,20,20,0.8,651,29,0.06199760001618415
Pruning,Y,Y,13,20,20,0.8,667,28,0.06421069998759776
Dijkstra,N,N,14,20,20,0.8,34,29,0.05525050000869669
Dijkstra,Y,Y,13,20,20,0.8,36,28,0.04053979998570867
A*,N,N,14,20,20,0.8,43,29,0.1948236000025645
Pruning,Y,N,14,20,20,0.8,583,29,0.03858349999063648
Dijkstra,Y,N,14,20,20,0.8,31,29,0.031151000002864748
A*,Y,Y,13,20,20,0.8,49,28,0.2848232999967877
A*,Y,N,14,20,20,0.8,42,29,0.21470640000188723
Pruning,Y,Y,14,20,20,0.8,549,29,0.045840100006898865
Dijkstra,Y,Y,14,20,20,0.8,31,29,0.02628680001362227
A*,Y,Y,14,20,20,0.8,41,29,0.1946248000022024
Pruning,N,N,15,20,20,0.8,597,20,0.0502666000102181
Dijkstra,N,N,15,20,20,0.8,20,20,0.021952200011583045
A*,N,N,15,20,20,0.8,20,20,0.09254610000061803
Pruning,Y,N,15,20,20,0.8,497,20,0.04168749999371357
Dijkstra,Y,N,15,20,20,0.8,20,20,0.017618299985770136
A*,Y,N,15,20,20,0.8,20,20,0.10099189999164082
Pruning,Y,Y,15,20,20,0.8,412,20,0.025294699997175485
Dijkstra,Y,Y,15,20,20,0.8,20,20,0.013766799995210022
A*,Y,Y,15,20,20,0.8,20,20,0.07995569999911822
Pruning,N,N,16,20,20,0.8,760,20,0.07006120000733063
Dijkstra,N,N,16,20,20,0.8,21,20,0.02337249999982305
A*,N,N,16,20,20,0.8,21,20,0.09309140002005734
Pruning,Y,N,16,20,20,0.8,1570,20,0.14777300000423566
Dijkstra,Y,N,16,20,20,0.8,21,20,0.019349399983184412
A*,Y,N,16,20,20,0.8,21,20,0.10960669998894446
Pruning,Y,Y,16,20,20,0.8,1118,20,0.08065590000478551
Dijkstra,Y,Y,16,20,20,0.8,21,20,0.02589259998057969
Pruning,N,N,17,20,20,0.8,542,20,0.029343800008064136
Dijkstra,N,N,17,20,20,0.8,21,20,0.029954099998576567
A*,Y,Y,16,20,20,0.8,21,20,0.11047859999234788
A*,N,N,17,20,20,0.8,21,20,0.10757049999665469
Pruning,Y,N,17,20,20,0.8,775,20,0.05513950000749901
Dijkstra,Y,N,17,20,20,0.8,21,20,0.02719949997845106
A*,Y,N,17,20,20,0.8,21,20,0.12395629999809898
Pruning,Y,Y,17,20,20,0.8,490,20,0.03722850000485778
Dijkstra,Y,Y,17,20,20,0.8,21,20,0.027276999986497685
A*,Y,Y,17,20,20,0.8,21,20,0.14120419998653233
Pruning,N,N,18,20,20,0.8,953,28,0.0911463999946136
Dijkstra,N,N,18,20,20,0.8,22,28,0.023982000013347715
A*,N,N,18,20,20,0.8,36,28,0.16501529997913167
Pruning,Y,N,18,20,20,0.8,545,28,0.05297370001790114
Dijkstra,Y,N,18,20,20,0.8,32,28,0.0370546999911312
Pruning,N,N,19,20,20,0.8,724,29,0.060030799999367446
A*,Y,N,18,20,20,0.8,36,28,0.18204340001102537
Pruning,Y,Y,18,20,20,0.8,437,28,0.020568800013279542
Dijkstra,N,N,19,20,20,0.8,49,29,0.07889100001193583
Dijkstra,Y,Y,18,20,20,0.8,31,28,0.032754500018199906
A*,N,N,19,20,20,0.8,50,29,0.19608419999713078
A*,Y,Y,18,20,20,0.8,36,28,0.1859417000086978
Pruning,Y,N,19,20,20,0.8,971,29,0.0921303000068292
Dijkstra,Y,N,19,20,20,0.8,40,29,0.04996559998835437
A*,Y,N,19,20,20,0.8,50,29,0.2710304000065662
Pruning,Y,Y,19,20,20,0.8,725,29,0.048419600003398955
Dijkstra,Y,Y,19,20,20,0.8,42,29,0.047152599989203736
Pruning,N,N,20,20,20,0.8,703,20,0.052084900002228096
Dijkstra,N,N,20,20,20,0.8,20,20,0.014493399998173118
A*,N,N,20,20,20,0.8,20,20,0.08618240000214428
A*,Y,N,49,20,20,0.4,6883,24,41.90499490001821
Pruning,Y,N,20,20,20,0.8,1007,20,0.09625010000308976
Dijkstra,Y,N,20,20,20,0.8,20,20,0.024837299977662042
A*,Y,Y,19,20,20,0.8,53,29,0.283310500002699
A*,Y,N,20,20,20,0.8,20,20,0.11166899997624569
Pruning,Y,Y,20,20,20,0.8,853,20,0.07099269999889657
Dijkstra,Y,Y,20,20,20,0.8,20,20,0.023224699980346486
A*,Y,Y,20,20,20,0.8,20,20,0.11228870000923052
Pruning,N,N,21,20,20,0.8,1777,30,0.1499504999956116
Dijkstra,N,N,21,20,20,0.8,68,30,0.09666489998926409
Pruning,N,N,22,20,20,0.8,941,28,0.06925619998946786
Dijkstra,N,N,22,20,20,0.8,45,28,0.06580539999413304
Dijkstra,Y,Y,50,20,20,0.4,4074,23,7.615394099993864
A*,N,N,21,20,20,0.8,75,30,0.29611470000236295
A*,N,N,22,20,20,0.8,50,28,0.23842100001638755
Pruning,Y,N,21,20,20,0.8,1669,30,0.1110606000002008
Pruning,Y,N,22,20,20,0.8,869,28,0.07296119999955408
Dijkstra,Y,N,21,20,20,0.8,68,30,0.0916706999996677
Dijkstra,Y,N,22,20,20,0.8,44,28,0.048563299991656095
A*,Y,N,22,20,20,0.8,50,28,0.27913080001599155
Pruning,Y,Y,22,20,20,0.8,1206,28,0.11017619998892769
A*,Y,N,21,20,20,0.8,74,30,0.43875120001030155
Dijkstra,Y,Y,22,20,20,0.8,44,28,0.05897479999111965
Pruning,Y,Y,21,20,20,0.8,1296,30,0.0954976000066381
Dijkstra,Y,Y,21,20,20,0.8,66,30,0.08469129999866709
A*,Y,Y,22,20,20,0.8,50,28,0.2704626999911852
A*,Y,Y,21,20,20,0.8,74,30,0.440528400009498
Pruning,N,N,23,20,20,0.8,815,26,0.047836699988693
Dijkstra,N,N,23,20,20,0.8,38,26,0.05641019999166019
A*,N,N,23,20,20,0.8,40,26,0.1977861000050325
Pruning,N,N,24,20,20,0.8,671,27,0.06452009998611175
Pruning,Y,N,23,20,20,0.8,1031,26,0.09175319998757914
Dijkstra,N,N,24,20,20,0.8,40,27,0.05053780000889674
Dijkstra,Y,N,23,20,20,0.8,32,26,0.0379423999984283
A*,N,N,24,20,20,0.8,40,27,0.18829390002065338
A*,Y,N,23,20,20,0.8,40,26,0.2320711000065785
Pruning,Y,N,24,20,20,0.8,739,27,0.0747704999812413
Dijkstra,Y,N,24,20,20,0.8,31,27,0.032635899988235906
Pruning,Y,Y,23,20,20,0.8,671,26,0.056694500002777204
Dijkstra,Y,Y,23,20,20,0.8,32,26,0.04074230001424439
A*,Y,N,24,20,20,0.8,40,27,0.23109439999097958
A*,Y,Y,23,20,20,0.8,40,26,0.19374560000142083
Pruning,Y,Y,24,20,20,0.8,614,27,0.05004250002093613
Dijkstra,Y,Y,24,20,20,0.8,37,27,0.040921300009358674
A*,Y,Y,24,20,20,0.8,40,27,0.21511119999922812
Pruning,N,N,25,20,20,0.8,1425,27,0.14781980001134798
Dijkstra,N,N,25,20,20,0.8,67,27,0.1138490000157617
Pruning,N,N,26,20,20,0.8,724,28,0.0698153999983333
Dijkstra,N,N,26,20,20,0.8,23,28,0.03208599999197759
A*,N,N,26,20,20,0.8,26,28,0.12376269997912459
Pruning,Y,N,26,20,20,0.8,1245,28,0.11098199998377822
Dijkstra,Y,N,26,20,20,0.8,22,28,0.02148599998326972
A*,N,N,25,20,20,0.8,78,27,0.37293889999273233
Pruning,Y,N,25,20,20,0.8,1300,27,0.10416429999168031
A*,Y,N,26,20,20,0.8,26,28,0.15451449999818578
Pruning,Y,Y,26,20,20,0.8,563,28,0.02844100000220351
Dijkstra,Y,Y,26,20,20,0.8,24,28,0.017418699979316443
Dijkstra,Y,N,25,20,20,0.8,65,27,0.1005013000103645
A*,Y,Y,26,20,20,0.8,26,28,0.11568899999838322
A*,Y,N,25,20,20,0.8,78,27,0.47477149998303503
Pruning,Y,Y,25,20,20,0.8,1314,27,0.11050509999040514
Pruning,N,N,27,20,20,0.8,617,27,0.033778300014091656
Dijkstra,Y,Y,25,20,20,0.8,66,27,0.08980700001120567
Dijkstra,N,N,27,20,20,0.8,26,27,0.03725500000291504
A*,N,N,27,20,20,0.8,30,27,0.12828030000673607
Pruning,Y,N,27,20,20,0.8,906,27,0.0875843999965582
Dijkstra,Y,N,27,20,20,0.8,24,27,0.019169599981978536
A*,Y,Y,25,20,20,0.8,78,27,0.3919219000090379
A*,Y,N,27,20,20,0.8,30,27,0.15702189999865368
Pruning,Y,Y,27,20,20,0.8,491,27,0.042264999996405095
Dijkstra,Y,Y,27,20,20,0.8,30,27,0.037331200001062825
A*,Y,Y,27,20,20,0.8,30,27,0.15956499997992069
Pruning,N,N,28,20,20,0.8,617,29,0.04078810001374222
Dijkstra,N,N,28,20,20,0.8,38,29,0.06020649999845773
A*,N,N,28,20,20,0.8,45,29,0.18554659999790601
Pruning,Y,N,28,20,20,0.8,653,29,0.04244640000979416
Pruning,N,N,29,20,20,0.8,992,30,0.08512579998932779
Dijkstra,Y,N,28,20,20,0.8,33,29,0.029271199979120865
Dijkstra,N,N,29,20,20,0.8,32,30,0.03529299999354407
A*,N,N,29,20,20,0.8,48,30,0.19334329999401234
Pruning,Y,N,29,20,20,0.8,653,30,0.05709639997803606
A*,Y,N,28,20,20,0.8,44,29,0.26358389999950305
Dijkstra,Y,N,29,20,20,0.8,32,30,0.03554340000846423
Pruning,Y,Y,28,20,20,0.8,617,29,0.03206920000957325
Dijkstra,Y,Y,28,20,20,0.8,41,29,0.036722399992868304
A*,Y,N,29,20,20,0.8,48,30,0.2626674999773968
A*,Y,Y,28,20,20,0.8,46,29,0.28221549998852424
Pruning,Y,Y,29,20,20,0.8,771,30,0.07632100000046194
Dijkstra,Y,Y,29,20,20,0.8,43,30,0.0533745999855455
A*,Y,Y,29,20,20,0.8,49,30,0.27502860000822693
Pruning,N,N,30,20,20,0.8,923,30,0.08249739999882877
Dijkstra,N,N,30,20,20,0.8,48,30,0.06761120000737719
A*,N,N,30,20,20,0.8,56,30,0.22855420000269078
Pruning,N,N,31,20,20,0.8,951,20,0.0853291000239551
Pruning,Y,N,30,20,20,0.8,959,30,0.07519460000912659
Dijkstra,N,N,31,20,20,0.8,21,20,0.028682100004516542
Dijkstra,Y,N,30,20,20,0.8,57,30,0.09510219999356195
A*,N,N,31,20,20,0.8,21,20,0.09044010000070557
Pruning,Y,N,31,20,20,0.8,812,20,0.0789197999984026
Dijkstra,Y,N,31,20,20,0.8,21,20,0.02581399999326095
A*,Y,N,31,20,20,0.8,21,20,0.13754559998051263
A*,Y,N,30,20,20,0.8,54,30,0.30041529997834004
Pruning,Y,Y,31,20,20,0.8,760,20,0.0726864000025671
Dijkstra,Y,Y,31,20,20,0.8,21,20,0.027576299995416775
Pruning,Y,Y,30,20,20,0.8,921,30,0.09364669999922626
Dijkstra,Y,Y,30,20,20,0.8,53,30,0.0788784000033047
A*,Y,Y,31,20,20,0.8,21,20,0.1242056000046432
A*,Y,Y,30,20,20,0.8,54,30,0.2837785999872722
Pruning,N,N,32,20,20,0.8,869,30,0.07702860000426881
Dijkstra,N,N,32,20,20,0.8,49,30,0.08251780000864528
Pruning,N,N,33,20,20,0.8,635,28,0.038472099986393005
Dijkstra,N,N,33,20,20,0.8,24,28,0.03273109998553991
A*,N,N,32,20,20,0.8,54,30,0.2664377999899443
Pruning,Y,N,32,20,20,0.8,821,30,0.06869730001199059
Dijkstra,Y,N,32,20,20,0.8,49,30,0.04840800000238232
A*,N,N,33,20,20,0.8,48,28,0.20799670001724735
Pruning,Y,N,33,20,20,0.8,599,28,0.05700650002108887
Dijkstra,Y,N,33,20,20,0.8,32,28,0.03592899997602217
A*,Y,N,32,20,20,0.8,56,30,0.295458000007784
A*,Y,N,33,20,20,0.8,48,28,0.2265534000180196
Pruning,Y,Y,33,20,20,0.8,473,28,0.03443419997347519
Pruning,Y,Y,32,20,20,0.8,984,30,0.0866939999978058
Dijkstra,Y,Y,33,20,20,0.8,25,28,0.022283600002992898
Dijkstra,Y,Y,32,20,20,0.8,52,30,0.05955269999685697
A*,Y,Y,33,20,20,0.8,48,28,0.24817810000968166
A*,Y,Y,32,20,20,0.8,55,30,0.2932728000159841
Pruning,N,N,34,20,20,0.8,455,30,0.038539999979548156
Dijkstra,N,N,34,20,20,0.8,24,30,0.025958400015952066
Pruning,N,N,35,20,20,0.8,562,20,0.052786000014748424
Dijkstra,N,N,35,20,20,0.8,21,20,0.01965490001020953
A*,N,N,34,20,20,0.8,28,30,0.11223359999712557
Pruning,Y,N,34,20,20,0.8,491,30,0.030693200009409338
Dijkstra,Y,N,34,20,20,0.8,24,30,0.022655500011751428
A*,N,N,35,20,20,0.8,21,20,0.07989009999437258
Pruning,Y,N,35,20,20,0.8,773,20,0.06758669999544509
Dijkstra,Y,N,35,20,20,0.8,21,20,0.014982599997892976
A*,Y,N,34,20,20,0.8,28,30,0.14279850001912564
Pruning,Y,Y,34,20,20,0.8,455,30,0.021574699989287183
A*,Y,N,35,20,20,0.8,21,20,0.08078369998838753
Dijkstra,Y,Y,34,20,20,0.8,24,30,0.026228100003208965
Pruning,Y,Y,35,20,20,0.8,736,20,0.04329739999957383
Dijkstra,Y,Y,35,20,20,0.8,21,20,0.015850800002226606
A*,Y,Y,34,20,20,0.8,28,30,0.1783073999977205
A*,Y,Y,35,20,20,0.8,21,20,0.142875899997307
A*,Y,N,47,20,20,0.4,10592,26,63.72263239999302
Pruning,N,N,36,20,20,0.8,932,27,0.09409510000841692
Pruning,N,N,37,20,20,0.8,1419,27,0.13026790000731125
Dijkstra,N,N,36,20,20,0.8,37,27,0.04761459998553619
Dijkstra,N,N,37,20,20,0.8,61,27,0.07421600000816397
A*,N,N,36,20,20,0.8,37,27,0.13483230001293123
Pruning,Y,N,36,20,20,0.8,1226,27,0.1254888999974355
A*,N,N,37,20,20,0.8,58,27,0.22384839999722317
Dijkstra,Y,N,36,20,20,0.8,36,27,0.03956880001351237
Pruning,Y,N,37,20,20,0.8,1397,27,0.16055100000812672
A*,Y,N,36,20,20,0.8,36,27,0.17785010000807233
Dijkstra,Y,N,37,20,20,0.8,49,27,0.06868719999329187
Pruning,Y,Y,36,20,20,0.8,975,27,0.0942743000050541
Dijkstra,Y,Y,36,20,20,0.8,37,27,0.055534399987664074
A*,Y,N,37,20,20,0.8,58,27,0.3019059000071138
A*,Y,Y,36,20,20,0.8,37,27,0.2110128999920562
Pruning,Y,Y,37,20,20,0.8,939,27,0.07661869999719784
Dijkstra,Y,Y,37,20,20,0.8,53,27,0.07275610000942834
A*,Y,Y,37,20,20,0.8,56,27,0.346921399992425
Pruning,N,N,38,20,20,0.8,797,29,0.05944939999608323
Dijkstra,N,N,38,20,20,0.8,40,29,0.04765439999755472
A*,N,N,38,20,20,0.8,54,29,0.2134377000038512
Pruning,Y,N,38,20,20,0.8,725,29,0.04674290001275949
Dijkstra,Y,N,38,20,20,0.8,45,29,0.053197900007944554
Pruning,N,N,39,20,20,0.8,833,31,0.050879199989140034
Dijkstra,N,N,39,20,20,0.8,48,31,0.04621240001870319
A*,Y,N,38,20,20,0.8,55,29,0.3485499999951571
Pruning,Y,Y,38,20,20,0.8,689,29,0.05549759999848902
A*,N,N,39,20,20,0.8,61,31,0.2588164000189863
Dijkstra,Y,Y,38,20,20,0.8,39,29,0.04917339998064563
Pruning,Y,N,39,20,20,0.8,869,31,0.057032299984712154
Dijkstra,Y,N,39,20,20,0.8,50,31,0.06310709999524988
A*,Y,Y,38,20,20,0.8,54,29,0.2869998999813106
A*,Y,N,39,20,20,0.8,61,31,0.3687318000011146
Pruning,Y,Y,39,20,20,0.8,851,31,0.058236499986378476
Dijkstra,Y,Y,39,20,20,0.8,46,31,0.0666225999884773
A*,Y,Y,39,20,20,0.8,60,31,0.3052921000053175
Pruning,N,N,40,20,20,0.8,1013,27,0.08960219999426045
Dijkstra,N,N,40,20,20,0.8,24,27,0.033607900026254356
A*,N,N,40,20,20,0.8,24,27,0.09208579998812638
Pruning,Y,N,40,20,20,0.8,1012,27,0.07879839997622184
Dijkstra,Y,N,40,20,20,0.8,24,27,0.03021259998786263
A*,Y,N,40,20,20,0.8,24,27,0.1341281000059098
Pruning,Y,Y,40,20,20,0.8,419,27,0.030255099991336465
Dijkstra,Y,Y,40,20,20,0.8,22,27,0.015778800006955862
A*,Y,Y,40,20,20,0.8,24,27,0.13132709998171777
Pruning,N,N,41,20,20,0.8,1200,20,0.09208760000183247
Dijkstra,N,N,41,20,20,0.8,21,20,0.02223740000044927
A*,N,N,41,20,20,0.8,21,20,0.08157069998560473
Pruning,Y,N,41,20,20,0.8,1139,20,0.10034710000036284
Dijkstra,Y,N,41,20,20,0.8,21,20,0.02659910000511445
A*,Y,N,41,20,20,0.8,21,20,0.1302029000071343
Pruning,Y,Y,41,20,20,0.8,920,20,0.075683700008085
Dijkstra,Y,Y,41,20,20,0.8,21,20,0.015601499995682389
A*,Y,Y,41,20,20,0.8,21,20,0.09804290000465699
Pruning,N,N,42,20,20,0.8,1157,28,0.11079119998612441
Dijkstra,N,N,42,20,20,0.8,52,28,0.07799140000133775
A*,N,N,42,20,20,0.8,44,28,0.21046030000434257
Pruning,Y,N,42,20,20,0.8,994,28,0.06611920002615079
Dijkstra,Y,N,42,20,20,0.8,42,28,0.05679569998756051
Pruning,N,N,43,20,20,0.8,509,29,0.03461349999997765
Dijkstra,N,N,43,20,20,0.8,33,29,0.03449630000977777
A*,Y,N,42,20,20,0.8,44,28,0.2522134000028018
Pruning,Y,Y,42,20,20,0.8,923,28,0.07950620001065545
Dijkstra,Y,Y,42,20,20,0.8,41,28,0.06209870000020601
A*,N,N,43,20,20,0.8,70,29,0.29264130000956357
Pruning,Y,N,43,20,20,0.8,778,29,0.06604440000955947
Dijkstra,Y,N,43,20,20,0.8,30,29,0.041494499979307875
A*,Y,Y,42,20,20,0.8,46,28,0.23092479998013005
A*,Y,N,43,20,20,0.8,70,29,0.41244649997679517
Pruning,Y,Y,43,20,20,0.8,599,29,0.051430400024401024
Dijkstra,Y,Y,43,20,20,0.8,46,29,0.060346400015987456
Pruning,N,N,44,20,20,0.8,1370,28,0.1060406000178773
Dijkstra,N,N,44,20,20,0.8,58,28,0.08198690001154318
Pruning,Y,Y,49,20,20,0.4,139203,24,18.82637340002111
A*,Y,Y,43,20,20,0.8,70,29,0.387409100017976
A*,N,N,44,20,20,0.8,64,28,0.2834022000024561
Pruning,Y,N,44,20,20,0.8,1458,28,0.13748069998109713
Dijkstra,Y,N,44,20,20,0.8,62,28,0.07701629999792203
Pruning,N,N,45,20,20,0.8,1572,27,0.13534780000918545
A*,Y,N,44,20,20,0.8,63,28,0.30407509999349713
Dijkstra,N,N,45,20,20,0.8,24,27,0.018419800006086007
Pruning,Y,Y,44,20,20,0.8,1121,28,0.07568480001646094
Dijkstra,Y,Y,44,20,20,0.8,58,28,0.07919350001611747
A*,N,N,45,20,20,0.8,46,27,0.20611430000280961
Pruning,Y,N,45,20,20,0.8,761,27,0.05063680000603199
Dijkstra,Y,N,45,20,20,0.8,38,27,0.05729530000826344
A*,Y,Y,44,20,20,0.8,63,28,0.378267300024163
A*,Y,N,45,20,20,0.8,46,27,0.25387460002093576
Pruning,Y,Y,45,20,20,0.8,509,27,0.0379761999938637
Dijkstra,Y,Y,45,20,20,0.8,32,27,0.039556600007927045
A*,Y,Y,45,20,20,0.8,46,27,0.2453236999863293
Pruning,N,N,46,20,20,0.8,897,20,0.07526439998764545
Dijkstra,N,N,46,20,20,0.8,21,20,0.02827189999516122
A*,N,N,46,20,20,0.8,21,20,0.08670159999746829
Pruning,Y,N,46,20,20,0.8,1030,20,0.0941119999915827
Dijkstra,Y,N,46,20,20,0.8,21,20,0.014626000018324703
A*,Y,N,46,20,20,0.8,21,20,0.11240149999503046
Pruning,N,N,47,20,20,0.8,868,29,0.06640650000190362
Dijkstra,N,N,47,20,20,0.8,44,29,0.05874300000141375
Pruning,Y,Y,46,20,20,0.8,1228,20,0.109606599988183
Dijkstra,Y,Y,46,20,20,0.8,21,20,0.014596199995139614
A*,Y,Y,46,20,20,0.8,21,20,0.09921499999472871
A*,N,N,47,20,20,0.8,56,29,0.2725382000207901
Pruning,Y,N,47,20,20,0.8,941,29,0.08111329999519512
