Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Dijkstra,Y,Y,46,10,10,0.4,758,12,0.27744680000023436
A*,Y,Y,48,10,10,0.4,194,11,0.0911020999997163
A*,Y,N,41,10,10,0.4,1553,13,0.6221958999999515
A*,Y,Y,45,10,10,0.4,871,13,0.4462900999997146
A*,N,N,27,10,10,0.4,10089,13,4.582877299999836
A*,Y,Y,46,10,10,0.4,758,12,0.4317415999998957
A*,Y,Y,40,10,10,0.4,1293,11,0.73248010000043
Pruning,N,N,1,10,10,0.8,198,10,0.012084500000128173
Dijkstra,N,N,1,10,10,0.8,10,10,0.001792099999875063
A*,N,N,1,10,10,0.8,10,10,0.002239700000245648
Pruning,Y,N,1,10,10,0.8,88,10,0.002320199999758188
Dijkstra,Y,N,1,10,10,0.8,10,10,0.0015135000003283494
A*,Y,N,1,10,10,0.8,10,10,0.003899199999978009
Pruning,Y,Y,1,10,10,0.8,88,10,0.00466359999973065
Dijkstra,Y,Y,1,10,10,0.8,10,10,0.0020690000001195585
A*,Y,Y,1,10,10,0.8,10,10,0.0020145999997112085
Pruning,N,N,49,10,10,0.4,4729,13,0.3413642999998956
Pruning,N,N,2,10,10,0.8,155,10,0.00872720000006666
Dijkstra,N,N,2,10,10,0.8,11,10,0.0035926000000472413
A*,N,N,2,10,10,0.8,11,10,0.0037687000003643334
Pruning,N,N,50,10,10,0.4,4778,11,0.39356950000001234
Pruning,Y,N,2,10,10,0.8,172,10,0.009242099999937636
Dijkstra,Y,N,2,10,10,0.8,11,10,0.003489400000034948
A*,Y,N,2,10,10,0.8,11,10,0.002443700000185345
Pruning,Y,Y,2,10,10,0.8,228,10,0.007622000000083062
Dijkstra,Y,Y,2,10,10,0.8,11,10,0.0018806000002768997
A*,Y,Y,2,10,10,0.8,11,10,0.004429799999797979
Dijkstra,N,N,49,10,10,0.4,517,13,0.23528619999979128
Pruning,N,N,3,10,10,0.8,307,14,0.017518900000141002
Dijkstra,N,N,3,10,10,0.8,24,14,0.007467500000075233
A*,N,N,3,10,10,0.8,24,14,0.008622199999990698
Pruning,Y,N,3,10,10,0.8,223,14,0.012983300000087183
Dijkstra,Y,N,3,10,10,0.8,28,14,0.01118480000013733
A*,Y,N,3,10,10,0.8,28,14,0.01322249999975611
Pruning,Y,Y,3,10,10,0.8,223,14,0.013056800000413205
Dijkstra,Y,Y,3,10,10,0.8,28,14,0.009394199999860575
A*,Y,Y,3,10,10,0.8,28,14,0.010015000000294094
Dijkstra,N,N,50,10,10,0.4,457,11,0.1965186999996149
Pruning,Y,Y,41,10,10,0.4,12591,13,1.1348792999997386
Pruning,N,N,4,10,10,0.8,147,10,0.007850499999676686
Dijkstra,N,N,4,10,10,0.8,11,10,0.002645600000050763
A*,N,N,4,10,10,0.8,11,10,0.002284199999849079
Pruning,Y,N,4,10,10,0.8,109,10,0.0031207000001813867
Dijkstra,Y,N,4,10,10,0.8,11,10,0.0017214999998032
A*,Y,N,4,10,10,0.8,11,10,0.00401270000020304
A*,N,N,49,10,10,0.4,517,13,0.26766319999978805
Pruning,Y,Y,4,10,10,0.8,141,10,0.007888500000262866
Dijkstra,Y,Y,4,10,10,0.8,11,10,0.003031200000350509
A*,Y,Y,4,10,10,0.8,11,10,0.003935100000035163
A*,N,N,50,10,10,0.4,457,11,0.22528669999974227
Pruning,N,N,5,10,10,0.8,141,14,0.004908599999907892
Dijkstra,N,N,5,10,10,0.8,18,14,0.006948799999918265
A*,N,N,5,10,10,0.8,18,14,0.007871799999975337
Pruning,Y,N,5,10,10,0.8,112,14,0.0061645999999200285
Dijkstra,Y,N,5,10,10,0.8,17,14,0.004764199999954144
A*,Y,N,5,10,10,0.8,17,14,0.006033499999830383
Pruning,Y,Y,5,10,10,0.8,95,14,0.004887999999937165
Dijkstra,Y,Y,5,10,10,0.8,13,14,0.001886699999886332
A*,Y,Y,5,10,10,0.8,13,14,0.002435700000205543
Pruning,Y,N,49,10,10,0.4,4716,13,0.3117408000002797
Pruning,Y,N,50,10,10,0.4,3089,11,0.21990619999996852
Pruning,N,N,6,10,10,0.8,122,10,0.006316699999842967
Dijkstra,N,N,6,10,10,0.8,10,10,0.003168100000038976
A*,N,N,6,10,10,0.8,10,10,0.0027767000001404085
Pruning,Y,N,6,10,10,0.8,88,10,0.00444999999990614
Dijkstra,Y,N,6,10,10,0.8,9,10,0.0021305000000211294
A*,Y,N,6,10,10,0.8,9,10,0.002733299999817973
Pruning,Y,Y,6,10,10,0.8,81,10,0.004026300000077754
Dijkstra,Y,Y,6,10,10,0.8,9,10,0.0020958000000064203
A*,Y,Y,6,10,10,0.8,9,10,0.0026937000002362765
Dijkstra,Y,N,49,10,10,0.4,525,13,0.20659599999999045
Dijkstra,Y,N,50,10,10,0.4,421,11,0.1939354999999523
Pruning,N,N,7,10,10,0.8,131,10,0.007035199999791075
Dijkstra,N,N,7,10,10,0.8,10,10,0.0018135999998776242
A*,N,N,7,10,10,0.8,10,10,0.0020518999999694643
Pruning,Y,N,7,10,10,0.8,95,10,0.004399400000238529
Dijkstra,Y,N,7,10,10,0.8,10,10,0.002799200000026758
A*,Y,N,7,10,10,0.8,10,10,0.0036221000000296044
Pruning,Y,Y,7,10,10,0.8,114,10,0.006049399999938032
Dijkstra,Y,Y,7,10,10,0.8,10,10,0.0027246999998169485
A*,Y,Y,7,10,10,0.8,10,10,0.003534399999807647
Dijkstra,Y,Y,41,10,10,0.4,1577,13,0.6271411999996417
A*,Y,N,50,10,10,0.4,421,11,0.22599059999993187
A*,Y,N,49,10,10,0.4,525,13,0.27789530000018203
Pruning,N,N,8,10,10,0.8,92,10,0.004286600000341423
Dijkstra,N,N,8,10,10,0.8,11,10,0.003618800000367628
A*,N,N,8,10,10,0.8,11,10,0.004181199999948149
Pruning,Y,N,8,10,10,0.8,92,10,0.002970900000036636
Dijkstra,Y,N,8,10,10,0.8,11,10,0.0018875999999181658
A*,Y,N,8,10,10,0.8,11,10,0.002417700000023615
Pruning,Y,Y,8,10,10,0.8,92,10,0.0022533999999723164
Dijkstra,Y,Y,8,10,10,0.8,11,10,0.0018966000002365035
A*,Y,Y,8,10,10,0.8,11,10,0.0024287000001095294
Pruning,N,N,9,10,10,0.8,140,10,0.005931799999871146
Dijkstra,N,N,9,10,10,0.8,11,10,0.0019739999997909763
A*,N,N,9,10,10,0.8,11,10,0.0022561999999197724
Pruning,Y,N,9,10,10,0.8,164,10,0.005082399999992049
Dijkstra,Y,N,9,10,10,0.8,11,10,0.0034835999999813794
A*,Y,N,9,10,10,0.8,11,10,0.004417699999976321
Pruning,Y,Y,9,10,10,0.8,164,10,0.00878389999979845
Dijkstra,Y,Y,9,10,10,0.8,11,10,0.0035127000001011766
A*,Y,Y,9,10,10,0.8,11,10,0.004342699999597244
Pruning,Y,Y,49,10,10,0.4,3705,13,0.2476763999998184
Pruning,N,N,10,10,10,0.8,92,10,0.004196800000045187
Dijkstra,N,N,10,10,10,0.8,11,10,0.003168799999912153
A*,N,N,10,10,10,0.8,11,10,0.004113500000130443
Pruning,Y,N,10,10,10,0.8,124,10,0.006173000000217144
Dijkstra,Y,N,10,10,10,0.8,11,10,0.0032799000000522938
A*,Y,N,10,10,10,0.8,11,10,0.002733400000124675
Pruning,Y,Y,10,10,10,0.8,154,10,0.005788999999822408
Dijkstra,Y,Y,10,10,10,0.8,11,10,0.0036603999997169012
A*,Y,Y,10,10,10,0.8,11,10,0.003925400000298396
Pruning,Y,Y,50,10,10,0.4,5725,11,0.43665150000015274
Dijkstra,Y,Y,49,10,10,0.4,534,13,0.2320449999997436
A*,Y,Y,41,10,10,0.4,1577,13,0.7283811000002061
Pruning,N,N,11,10,10,0.8,181,15,0.010904200000368292
Dijkstra,Y,Y,50,10,10,0.4,423,11,0.19243539999979475
Dijkstra,N,N,11,10,10,0.8,22,15,0.00894800000014584
A*,N,N,11,10,10,0.8,22,15,0.010208500000317144
Pruning,Y,N,11,10,10,0.8,181,15,0.009515700000065408
Dijkstra,Y,N,11,10,10,0.8,22,15,0.00762750000012602
A*,Y,N,11,10,10,0.8,22,15,0.010524100000111503
Pruning,Y,Y,11,10,10,0.8,195,15,0.010620699999890348
Dijkstra,Y,Y,11,10,10,0.8,24,15,0.00929439999981696
A*,Y,Y,11,10,10,0.8,24,15,0.011428100000102859
Pruning,N,N,12,10,10,0.8,133,15,0.00723249999964537
Dijkstra,N,N,12,10,10,0.8,14,15,0.0033044000001609675
A*,N,N,12,10,10,0.8,14,15,0.005256100000224251
A*,Y,Y,49,10,10,0.4,534,13,0.2932556000000659
Pruning,Y,N,12,10,10,0.8,133,15,0.007534400000167807
Dijkstra,Y,N,12,10,10,0.8,14,15,0.004753700000037497
A*,Y,N,12,10,10,0.8,14,15,0.006369100000028993
Pruning,Y,Y,12,10,10,0.8,133,15,0.006584799999927782
Dijkstra,Y,Y,12,10,10,0.8,14,15,0.004351600000063627
A*,Y,Y,12,10,10,0.8,14,15,0.0037222999999357853
A*,Y,Y,50,10,10,0.4,423,11,0.22498440000026676
Pruning,N,N,13,10,10,0.8,83,10,0.004305399999793735
Dijkstra,N,N,13,10,10,0.8,10,10,0.0032566999998380197
A*,N,N,13,10,10,0.8,10,10,0.0037491999996746017
Pruning,Y,N,13,10,10,0.8,151,10,0.006116000000019994
Dijkstra,Y,N,13,10,10,0.8,10,10,0.002549000000271917
A*,Y,N,13,10,10,0.8,10,10,0.002762600000096427
Pruning,Y,Y,13,10,10,0.8,164,10,0.006494799999927636
Dijkstra,Y,Y,13,10,10,0.8,10,10,0.0015080000002853922
A*,Y,Y,13,10,10,0.8,10,10,0.003549999999904685
Dijkstra,Y,Y,13,10,10,0.4,7031,12,3.1856990999999653
Pruning,N,N,14,10,10,0.8,229,14,0.013223899999957212
Dijkstra,N,N,14,10,10,0.8,22,14,0.009905300000355055
A*,N,N,14,10,10,0.8,22,14,0.009562999999616295
Pruning,Y,N,14,10,10,0.8,274,14,0.015074200000071869
Dijkstra,Y,N,14,10,10,0.8,23,14,0.007849799999803508
A*,Y,N,14,10,10,0.8,23,14,0.0118904000000839
Pruning,Y,Y,14,10,10,0.8,310,14,0.015049099999941973
Dijkstra,Y,Y,14,10,10,0.8,23,14,0.006253100000321865
A*,Y,Y,14,10,10,0.8,23,14,0.007642200000191224
Pruning,N,N,15,10,10,0.8,92,10,0.004635000000234868
Dijkstra,N,N,15,10,10,0.8,11,10,0.0038663000000269676
A*,N,N,15,10,10,0.8,11,10,0.004157399999712652
Pruning,Y,N,15,10,10,0.8,123,10,0.004657299999962561
Dijkstra,Y,N,15,10,10,0.8,10,10,0.001950599999872793
A*,Y,N,15,10,10,0.8,10,10,0.0028867999999420135
Pruning,Y,Y,15,10,10,0.8,74,10,0.0034360999998170882
Dijkstra,Y,Y,15,10,10,0.8,10,10,0.003005999999913911
A*,Y,Y,15,10,10,0.8,10,10,0.0034995999999409833
Pruning,N,N,16,10,10,0.8,82,10,0.002946499999779917
Dijkstra,N,N,16,10,10,0.8,9,10,0.002579599999990023
A*,N,N,16,10,10,0.8,9,10,0.003258199999891076
Pruning,Y,N,16,10,10,0.8,94,10,0.0044781999999941036
Dijkstra,Y,N,16,10,10,0.8,9,10,0.002399000000423257
A*,Y,N,16,10,10,0.8,9,10,0.003014100000200415
Pruning,Y,Y,16,10,10,0.8,94,10,0.004796600000190665
Dijkstra,Y,Y,16,10,10,0.8,9,10,0.0017929999999068968
A*,Y,Y,16,10,10,0.8,9,10,0.002894300000207295
Pruning,N,N,17,10,10,0.8,115,10,0.00586539999994784
Dijkstra,N,N,17,10,10,0.8,10,10,0.002282299999933457
A*,N,N,17,10,10,0.8,10,10,0.0021481000003404915
Pruning,N,N,18,10,10,0.8,92,10,0.004183600000033039
Pruning,Y,N,17,10,10,0.8,102,10,0.0062758999997640785
Dijkstra,Y,N,17,10,10,0.8,10,10,0.002867499999865686
Dijkstra,N,N,18,10,10,0.8,11,10,0.0037625999998454063
A*,Y,N,17,10,10,0.8,10,10,0.003674099999898317
A*,N,N,18,10,10,0.8,11,10,0.00416640000003099
Pruning,Y,Y,17,10,10,0.8,74,10,0.0036833000003753114
Pruning,Y,N,18,10,10,0.8,88,10,0.004480000000057771
Dijkstra,Y,Y,17,10,10,0.8,10,10,0.0032091999996737286
Dijkstra,Y,N,18,10,10,0.8,10,10,0.0027779000001828535
A*,Y,Y,17,10,10,0.8,10,10,0.002976799999942159
A*,Y,N,18,10,10,0.8,10,10,0.003940399999919464
Pruning,Y,Y,18,10,10,0.8,88,10,0.004683600000134902
Dijkstra,Y,Y,18,10,10,0.8,10,10,0.0032884000002013636
A*,Y,Y,18,10,10,0.8,10,10,0.0031556999997519597
Pruning,N,N,19,10,10,0.8,91,10,0.004202999999961321
Dijkstra,N,N,19,10,10,0.8,10,10,0.0035613000000012107
A*,N,N,19,10,10,0.8,10,10,0.003999099999873579
Pruning,Y,N,19,10,10,0.8,58,10,0.002715299999636045
Dijkstra,Y,N,19,10,10,0.8,9,10,0.0021530999997594336
A*,Y,N,19,10,10,0.8,9,10,0.003085400000145455
Pruning,Y,Y,19,10,10,0.8,58,10,0.002604600000267965
Dijkstra,Y,Y,19,10,10,0.8,9,10,0.0021733000003223424
A*,Y,Y,19,10,10,0.8,9,10,0.002835300000242569
Pruning,N,N,20,10,10,0.8,82,10,0.003702099999827624
Dijkstra,N,N,20,10,10,0.8,9,10,0.0018585999996503233
A*,N,N,20,10,10,0.8,9,10,0.002421599999706814
Pruning,Y,N,20,10,10,0.8,64,10,0.002768399999695248
Dijkstra,Y,N,20,10,10,0.8,9,10,0.0013712999998460873
A*,Y,N,20,10,10,0.8,9,10,0.0019403999999667576
Pruning,Y,Y,20,10,10,0.8,64,10,0.0018590999998195912
Dijkstra,Y,Y,20,10,10,0.8,9,10,0.0011890000000676082
A*,Y,Y,20,10,10,0.8,9,10,0.001696799999990617
Pruning,N,N,21,10,10,0.8,124,10,0.006093800000144256
Dijkstra,N,N,21,10,10,0.8,11,10,0.0033387000003131106
A*,N,N,21,10,10,0.8,11,10,0.003670799999781593
Pruning,Y,N,21,10,10,0.8,92,10,0.003966000000218628
Dijkstra,Y,N,21,10,10,0.8,11,10,0.0023540000001958106
A*,Y,N,21,10,10,0.8,11,10,0.004331300000103511
Pruning,Y,Y,21,10,10,0.8,92,10,0.003971300000102929
Dijkstra,Y,Y,21,10,10,0.8,11,10,0.003476899999895977
A*,Y,Y,21,10,10,0.8,11,10,0.0038927000000512635
Pruning,N,N,22,10,10,0.8,148,10,0.00548190000017712
Dijkstra,N,N,22,10,10,0.8,12,10,0.003454300000157673
A*,N,N,22,10,10,0.8,12,10,0.0051133000001755136
Pruning,Y,N,22,10,10,0.8,204,10,0.007051699999919947
Dijkstra,Y,N,22,10,10,0.8,12,10,0.0035743999997066567
A*,Y,N,22,10,10,0.8,12,10,0.0047880000001896406
Pruning,Y,Y,22,10,10,0.8,231,10,0.014404500000182452
Pruning,N,N,24,10,10,0.8,100,10,0.00491280000005645
Dijkstra,Y,Y,22,10,10,0.8,13,10,0.004265800000212039
Pruning,N,N,23,10,10,0.8,140,10,0.007559600000149658
Dijkstra,N,N,23,10,10,0.8,11,10,0.00206930000013017
Dijkstra,N,N,24,10,10,0.8,11,10,0.0036525000000438013
A*,Y,Y,22,10,10,0.8,13,10,0.004298599999856378
A*,N,N,23,10,10,0.8,11,10,0.0033726999999998952
A*,N,N,24,10,10,0.8,11,10,0.0034835999999813794
Pruning,Y,N,23,10,10,0.8,59,10,0.0027850999999827764
Pruning,Y,N,24,10,10,0.8,74,10,0.0029902999999649182
Dijkstra,Y,N,23,10,10,0.8,8,10,0.001929500000187545
Dijkstra,Y,N,24,10,10,0.8,10,10,0.0029862999999750173
A*,Y,N,23,10,10,0.8,8,10,0.0024081999999907566
A*,Y,N,24,10,10,0.8,10,10,0.0031802000003153807
Pruning,Y,Y,23,10,10,0.8,74,10,0.004454200000054698
Pruning,Y,Y,24,10,10,0.8,74,10,0.0036460000001170556
Dijkstra,Y,Y,23,10,10,0.8,8,10,0.001881499999853986
A*,Y,Y,23,10,10,0.8,8,10,0.001978499999950145
Dijkstra,Y,Y,24,10,10,0.8,10,10,0.002497799999673589
A*,Y,Y,24,10,10,0.8,10,10,0.003566199999568198
Pruning,N,N,25,10,10,0.8,109,14,0.005492799999956333
Dijkstra,N,N,25,10,10,0.8,13,14,0.003917499999715801
A*,N,N,25,10,10,0.8,13,14,0.004288500000257045
Pruning,Y,N,25,10,10,0.8,132,14,0.0069847999998273735
Dijkstra,Y,N,25,10,10,0.8,13,14,0.004349300000285439
A*,Y,N,25,10,10,0.8,13,14,0.0055608000002393965
Pruning,Y,Y,25,10,10,0.8,109,14,0.004691099999945436
Dijkstra,Y,Y,25,10,10,0.8,15,14,0.004136000000016793
A*,Y,Y,25,10,10,0.8,15,14,0.004364899999927729
Pruning,N,N,26,10,10,0.8,92,10,0.004413999999997031
Dijkstra,N,N,26,10,10,0.8,11,10,0.002757000000201515
A*,N,N,26,10,10,0.8,11,10,0.0033388000001650653
Pruning,Y,N,26,10,10,0.8,108,10,0.0034427999999024905
Dijkstra,Y,N,26,10,10,0.8,11,10,0.0035935999999310297
A*,Y,N,26,10,10,0.8,11,10,0.004564500000014959
Pruning,Y,Y,26,10,10,0.8,100,10,0.0046148000001267064
Dijkstra,Y,Y,26,10,10,0.8,11,10,0.0035003000002689078
A*,Y,Y,26,10,10,0.8,11,10,0.003916000000117492
Pruning,N,N,27,10,10,0.8,116,10,0.006119000000126107
Dijkstra,N,N,27,10,10,0.8,11,10,0.0038211999999475665
A*,N,N,27,10,10,0.8,11,10,0.004126900000301248
Pruning,Y,N,27,10,10,0.8,132,10,0.007063500000185741
Dijkstra,Y,N,27,10,10,0.8,11,10,0.003730100000211678
A*,Y,N,27,10,10,0.8,11,10,0.00351009999985763
Pruning,Y,Y,27,10,10,0.8,139,10,0.006663500000286149
Dijkstra,Y,Y,27,10,10,0.8,11,10,0.002524999999877764
A*,Y,Y,27,10,10,0.8,11,10,0.002828500000305212
Pruning,N,N,28,10,10,0.8,115,10,0.006427799999983108
Dijkstra,N,N,28,10,10,0.8,11,10,0.004080600000179402
A*,N,N,28,10,10,0.8,11,10,0.003822600000148668
Pruning,Y,N,28,10,10,0.8,74,10,0.0035186000000066997
Dijkstra,Y,N,28,10,10,0.8,10,10,0.002782500000193977
Pruning,N,N,30,10,10,0.8,105,10,0.005778400000053807
A*,Y,N,28,10,10,0.8,10,10,0.0035515000004124886
Dijkstra,N,N,30,10,10,0.8,9,10,0.002903800000240153
Pruning,N,N,29,10,10,0.8,106,10,0.0056524999999965075
Pruning,Y,Y,28,10,10,0.8,74,10,0.003507700000227487
A*,N,N,30,10,10,0.8,9,10,0.0031166999997367384
Dijkstra,N,N,29,10,10,0.8,9,10,0.0028968000001441396
Dijkstra,Y,Y,28,10,10,0.8,10,10,0.00289969999994355
Pruning,Y,N,30,10,10,0.8,64,10,0.0030374000002666435
A*,N,N,29,10,10,0.8,9,10,0.003360000000157015
Dijkstra,Y,N,30,10,10,0.8,9,10,0.0012105000000701693
A*,Y,Y,28,10,10,0.8,10,10,0.003954799999974057
A*,Y,N,30,10,10,0.8,9,10,0.0017952000002878776
Pruning,Y,Y,30,10,10,0.8,70,10,0.002306299999872863
Dijkstra,Y,Y,30,10,10,0.8,9,10,0.0019410999998399348
Pruning,Y,N,29,10,10,0.8,138,10,0.00849160000007032
A*,Y,Y,30,10,10,0.8,9,10,0.00310300000001007
Dijkstra,Y,N,29,10,10,0.8,9,10,0.0026334000003771507
A*,Y,N,29,10,10,0.8,9,10,0.003164100000049075
Pruning,Y,Y,29,10,10,0.8,106,10,0.006445099999837112
Dijkstra,Y,Y,29,10,10,0.8,9,10,0.0019486000001052162
A*,Y,Y,29,10,10,0.8,9,10,0.003476599999885366
Pruning,N,N,31,10,10,0.8,90,10,0.0029798999999002262
Dijkstra,N,N,31,10,10,0.8,9,10,0.0029939000000922533
A*,N,N,31,10,10,0.8,9,10,0.0037687000003643334
Pruning,Y,N,31,10,10,0.8,58,10,0.002675600000202394
Dijkstra,Y,N,31,10,10,0.8,9,10,0.0017333000000689935
A*,Y,N,31,10,10,0.8,9,10,0.0029527000001507986
Pruning,Y,Y,31,10,10,0.8,58,10,0.002588100000139093
Dijkstra,Y,Y,31,10,10,0.8,9,10,0.001719500000035623
A*,Y,Y,31,10,10,0.8,9,10,0.00165370000013354
Pruning,N,N,32,10,10,0.8,92,10,0.0024727999998503947
Dijkstra,N,N,32,10,10,0.8,11,10,0.002010499999869353
A*,N,N,32,10,10,0.8,11,10,0.0024298000003000197
Pruning,Y,N,32,10,10,0.8,108,10,0.005685799999810115
Dijkstra,Y,N,32,10,10,0.8,11,10,0.0035182999999960884
A*,Y,N,32,10,10,0.8,11,10,0.004784199999903649
Pruning,Y,Y,32,10,10,0.8,115,10,0.004554999999982101
Dijkstra,Y,Y,32,10,10,0.8,11,10,0.003823500000180502
A*,Y,Y,32,10,10,0.8,11,10,0.004460599999674741
Pruning,N,N,33,10,10,0.8,83,10,0.004274900000382331
Dijkstra,N,N,33,10,10,0.8,10,10,0.003358500000103959
A*,N,N,33,10,10,0.8,10,10,0.0034177000002273417
Pruning,Y,N,33,10,10,0.8,74,10,0.00435879999986355
Dijkstra,Y,N,33,10,10,0.8,8,10,0.001715899999908288
A*,Y,N,33,10,10,0.8,8,10,0.002214900000126363
Pruning,Y,Y,33,10,10,0.8,74,10,0.004015299999991839
Dijkstra,Y,Y,33,10,10,0.8,8,10,0.0009267000000363623
A*,Y,Y,33,10,10,0.8,8,10,0.0019265999999333872
Pruning,N,N,34,10,10,0.8,172,14,0.010176899999805755
Dijkstra,N,N,34,10,10,0.8,15,14,0.0055452000001423585
A*,N,N,34,10,10,0.8,15,14,0.005790700000034121
Pruning,Y,N,34,10,10,0.8,125,14,0.006437699999878532
Pruning,N,N,35,10,10,0.8,108,10,0.00560890000042491
Dijkstra,N,N,35,10,10,0.8,11,10,0.002067099999749189
Dijkstra,Y,N,34,10,10,0.8,13,14,0.003804199999649427
A*,N,N,35,10,10,0.8,11,10,0.0028747999999723106
A*,Y,N,34,10,10,0.8,13,14,0.003931800000373187
Pruning,Y,N,35,10,10,0.8,74,10,0.003209900000001653
Pruning,N,N,36,10,10,0.8,89,10,0.004523499999777414
Dijkstra,Y,N,35,10,10,0.8,10,10,0.0027073000001109904
Pruning,Y,Y,34,10,10,0.8,117,14,0.004592199999933655
Dijkstra,N,N,36,10,10,0.8,8,10,0.001955799999905139
A*,Y,N,35,10,10,0.8,10,10,0.003559600000244245
A*,N,N,36,10,10,0.8,8,10,0.0028757000000041444
Dijkstra,Y,Y,34,10,10,0.8,19,14,0.003740900000138936
Pruning,Y,N,36,10,10,0.8,32,10,0.001518699999905948
Pruning,Y,Y,35,10,10,0.8,74,10,0.0018645000000105938
Dijkstra,Y,N,36,10,10,0.8,7,10,0.000701299999946059
A*,Y,N,36,10,10,0.8,7,10,0.0009082999999918684
Dijkstra,Y,Y,35,10,10,0.8,10,10,0.002403700000286335
Pruning,Y,Y,36,10,10,0.8,32,10,0.0014630000000579457
Dijkstra,Y,Y,36,10,10,0.8,7,10,0.0010348000000703905
A*,Y,Y,35,10,10,0.8,10,10,0.003681700000015553
A*,Y,Y,36,10,10,0.8,7,10,0.0018240999997942708
A*,Y,Y,34,10,10,0.8,19,14,0.008811400000013236
Pruning,N,N,37,10,10,0.8,107,10,0.0058302000002186105
Dijkstra,N,N,37,10,10,0.8,10,10,0.0033613999999033695
A*,N,N,37,10,10,0.8,10,10,0.003782500000397704
Pruning,Y,N,37,10,10,0.8,109,10,0.0060078000001340115
Dijkstra,Y,N,37,10,10,0.8,11,10,0.003570400000171503
A*,Y,N,37,10,10,0.8,11,10,0.0034943999999086373
Pruning,Y,Y,37,10,10,0.8,144,10,0.007120599999780097
Dijkstra,Y,Y,37,10,10,0.8,12,10,0.0029265000002851593
A*,Y,Y,37,10,10,0.8,12,10,0.004286100000172155
Pruning,N,N,38,10,10,0.8,131,10,0.0055089000002226385
Dijkstra,N,N,38,10,10,0.8,10,10,0.0027984999996988336
A*,N,N,38,10,10,0.8,10,10,0.0025566999997863604
Pruning,Y,N,38,10,10,0.8,164,10,0.005821600000217586
Dijkstra,Y,N,38,10,10,0.8,10,10,0.001576999999997497
A*,Y,N,38,10,10,0.8,10,10,0.002357999999730964
Pruning,Y,Y,38,10,10,0.8,177,10,0.010811800000283256
Dijkstra,Y,Y,38,10,10,0.8,10,10,0.0031153999998423387
A*,Y,Y,38,10,10,0.8,10,10,0.003925800000160962
Pruning,N,N,39,10,10,0.8,124,10,0.0066028999999616644
Dijkstra,N,N,39,10,10,0.8,11,10,0.0033303000000159955
A*,N,N,39,10,10,0.8,11,10,0.0038298999998005456
Pruning,Y,N,39,10,10,0.8,132,10,0.006695600000057311
Dijkstra,Y,N,39,10,10,0.8,11,10,0.003981600000315666
A*,Y,N,39,10,10,0.8,11,10,0.003632099999776983
Pruning,Y,Y,39,10,10,0.8,148,10,0.006322300000192627
Dijkstra,Y,Y,39,10,10,0.8,11,10,0.003534399999807647
A*,Y,Y,39,10,10,0.8,11,10,0.004916599999887694
Pruning,N,N,40,10,10,0.8,130,10,0.006069900000056805
Dijkstra,N,N,40,10,10,0.8,10,10,0.0030341000001499197
Pruning,N,N,41,10,10,0.8,91,10,0.004228799999964394
A*,N,N,40,10,10,0.8,10,10,0.0038484000001517416
Dijkstra,N,N,41,10,10,0.8,10,10,0.0030587999999625026
A*,N,N,41,10,10,0.8,10,10,0.0039891000001262
Pruning,Y,N,40,10,10,0.8,130,10,0.00608860000011191
Pruning,Y,N,41,10,10,0.8,64,10,0.0029383000000962056
Dijkstra,Y,N,41,10,10,0.8,9,10,0.0016261000000667991
Dijkstra,Y,N,40,10,10,0.8,10,10,0.0027172000000064145
Pruning,N,N,42,10,10,0.8,108,10,0.004812499999843567
A*,Y,N,41,10,10,0.8,9,10,0.0020461999997678504
Pruning,Y,Y,41,10,10,0.8,58,10,0.0014439999999922293
A*,Y,N,40,10,10,0.8,10,10,0.003634600000168575
Dijkstra,N,N,42,10,10,0.8,11,10,0.0036758999999619846
Dijkstra,Y,Y,41,10,10,0.8,9,10,0.001789800000096875
A*,Y,Y,41,10,10,0.8,9,10,0.002817099999901984
A*,N,N,42,10,10,0.8,11,10,0.004161100000146689
Pruning,Y,Y,40,10,10,0.8,178,10,0.01004929999999149
Dijkstra,Y,Y,40,10,10,0.8,10,10,0.002998500000103377
Pruning,Y,N,42,10,10,0.8,172,10,0.00766429999976026
A*,Y,Y,40,10,10,0.8,10,10,0.0036187999999128806
Dijkstra,Y,N,42,10,10,0.8,11,10,0.003235399999994115
A*,Y,N,42,10,10,0.8,11,10,0.004539999999906286
Pruning,Y,Y,42,10,10,0.8,188,10,0.011490999999750784
Dijkstra,Y,Y,42,10,10,0.8,11,10,0.0036714999996547704
A*,Y,Y,42,10,10,0.8,11,10,0.004015900000013062
Pruning,N,N,43,10,10,0.8,99,10,0.0052375000000211
Dijkstra,N,N,43,10,10,0.8,10,10,0.003332699999646138
A*,N,N,43,10,10,0.8,10,10,0.0038872000000083062
Pruning,Y,N,43,10,10,0.8,130,10,0.007497300000068208
Dijkstra,Y,N,43,10,10,0.8,11,10,0.003179599999839411
A*,Y,N,43,10,10,0.8,11,10,0.003949599999941711
Pruning,Y,Y,43,10,10,0.8,144,10,0.004582699999900797
Dijkstra,Y,Y,43,10,10,0.8,12,10,0.002492400000392081
A*,Y,Y,43,10,10,0.8,12,10,0.0031750000002830348
Pruning,N,N,44,10,10,0.8,117,15,0.003330099999857339
